"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","3","7","a","652","4","122"
"incongruent","1","2","2","a","880","4","122"
"congruent","1","2","6","a","653","4","122"
"congruent","1","2","5","a","561","3","122"
"congruent","1","1","5","a","864","4","122"
"congruent","1","2","2","l","526","4","122"
"incongruent","1","3","3","a","623","6","122"
"congruent","1","1","2","l","430","3","122"
"congruent","1","1","4","a","547","3","122"
"incongruent","0","1","4","l","363","5","122"
"incongruent","0","4","3","l","626","7","122"
"congruent","1","1","3","l","605","4","122"
"incongruent","1","3","4","a","702","7","122"
"incongruent","1","3","5","l","576","2","122"
"congruent","1","2","3","l","495","5","122"
"incongruent","1","2","5","l","458","3","122"
"incongruent","1","4","2","a","593","6","122"
"incongruent","1","2","3","a","781","5","122"
"incongruent","1","3","5","l","429","2","122"
"incongruent","1","3","6","l","516","3","122"
"incongruent","1","2","4","a","509","6","122"
"congruent","1","1","3","l","592","4","122"
"congruent","0","4","8","l","527","4","122"
"incongruent","1","2","6","l","541","4","122"
"incongruent","1","2","4","a","527","6","122"
"congruent","1","4","6","a","608","2","122"
"congruent","1","4","4","l","583","8","122"
"incongruent","1","2","4","l","623","2","122"
"congruent","1","1","2","l","744","3","122"
"incongruent","1","4","7","l","638","3","122"
"incongruent","1","1","2","a","901","3","122"
"incongruent","1","2","6","l","526","4","122"
"incongruent","1","1","3","l","449","2","122"
"congruent","1","2","3","l","524","5","122"
"incongruent","1","1","2","a","494","3","122"
"congruent","1","4","7","a","466","3","122"
"congruent","1","2","6","a","542","4","122"
"incongruent","1","4","2","a","607","6","122"
"congruent","1","2","2","l","590","4","122"
"congruent","1","3","2","l","448","5","122"
"incongruent","1","2","3","a","507","5","122"
"congruent","1","1","3","l","478","4","122"
"congruent","1","4","8","a","434","4","122"
"incongruent","1","1","3","l","398","2","122"
"incongruent","1","3","5","l","575","2","122"
"incongruent","1","2","4","a","511","6","122"
"congruent","1","4","3","l","465","7","122"
"incongruent","1","3","2","a","436","5","122"
"incongruent","1","4","3","a","723","7","122"
"incongruent","1","4","7","l","611","3","122"
"congruent","1","4","6","a","523","2","122"
"incongruent","1","1","3","l","389","2","122"
"congruent","0","1","2","a","586","3","122"
"congruent","1","4","3","l","626","7","122"
"incongruent","1","1","2","a","533","3","122"
"incongruent","1","1","5","l","512","4","122"
"congruent","1","2","6","a","514","4","122"
"congruent","1","2","3","l","457","5","122"
"congruent","1","2","5","a","505","3","122"
"incongruent","1","4","6","l","640","2","122"
"congruent","1","3","3","l","513","6","122"
"congruent","1","2","5","a","531","3","122"
"congruent","1","3","5","a","508","2","122"
"incongruent","1","1","5","l","673","4","122"
"incongruent","1","1","4","a","434","5","122"
"incongruent","1","1","4","l","433","3","122"
"incongruent","1","2","2","a","463","4","122"
"incongruent","1","4","4","a","500","8","122"
"congruent","1","2","4","a","445","2","122"
"incongruent","1","2","3","a","347","5","122"
"congruent","1","3","7","a","388","4","122"
"congruent","1","2","3","l","442","5","122"
"congruent","1","2","4","l","481","6","122"
"congruent","1","2","6","a","461","4","122"
"congruent","1","3","5","a","399","2","122"
"congruent","1","4","7","a","399","3","122"
"congruent","1","1","4","l","607","5","122"
"congruent","1","4","4","l","653","8","122"
"congruent","1","2","2","l","590","4","122"
"incongruent","0","2","2","l","479","4","122"
"congruent","1","4","2","l","509","6","122"
"congruent","1","4","6","a","448","2","122"
"incongruent","1","2","6","l","511","4","122"
"incongruent","1","4","3","a","543","7","122"
"congruent","1","3","3","l","427","6","122"
"incongruent","1","1","2","a","397","3","122"
"congruent","1","3","2","l","395","5","122"
"congruent","1","3","6","a","365","3","122"
"incongruent","1","2","5","l","349","3","122"
"incongruent","1","3","4","a","288","7","122"
"incongruent","1","3","6","l","403","3","122"
"incongruent","1","1","3","a","273","4","122"
"congruent","0","2","4","l","277","2","122"
"congruent","1","1","3","l","496","4","122"
"incongruent","1","2","4","l","420","2","122"
"incongruent","1","3","5","l","387","2","122"
"congruent","1","4","8","a","592","4","122"
"congruent","1","1","4","l","1568","5","122"
"incongruent","1","4","4","a","511","8","122"
"incongruent","1","3","3","a","675","6","122"
"congruent","1","4","7","a","557","3","122"
"congruent","1","4","2","l","462","6","122"
"congruent","1","4","4","l","866","8","122"
"incongruent","1","3","4","a","445","7","122"
