"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","4","a","457","7","116"
"congruent","1","1","5","a","487","4","116"
"congruent","1","2","3","l","595","5","116"
"congruent","1","3","4","l","618","7","116"
"incongruent","1","4","8","l","784","4","116"
"incongruent","1","1","3","a","527","4","116"
"congruent","1","4","4","l","706","8","116"
"congruent","1","3","2","l","589","5","116"
"incongruent","1","4","7","l","644","3","116"
"incongruent","1","2","5","l","624","3","116"
"incongruent","1","3","2","a","637","5","116"
"incongruent","1","4","2","a","541","6","116"
"congruent","1","2","6","a","605","4","116"
"congruent","1","2","4","a","676","2","116"
"congruent","1","3","3","l","590","6","116"
"incongruent","1","4","3","a","924","7","116"
"incongruent","1","2","2","a","656","4","116"
"incongruent","1","4","6","l","637","2","116"
"congruent","1","4","7","a","596","3","116"
"congruent","1","2","4","l","738","6","116"
"incongruent","1","2","4","a","832","6","116"
"congruent","1","4","3","l","640","7","116"
"congruent","1","2","2","l","670","4","116"
"incongruent","1","1","5","l","801","4","116"
"incongruent","1","2","4","l","849","2","116"
"incongruent","1","4","7","l","974","3","116"
"congruent","1","3","4","l","653","7","116"
"incongruent","1","3","5","l","722","2","116"
"congruent","1","2","3","l","636","5","116"
"congruent","1","1","3","l","658","4","116"
"incongruent","1","2","5","l","735","3","116"
"incongruent","1","3","4","a","623","7","116"
"incongruent","1","3","2","a","654","5","116"
"congruent","1","1","4","a","596","3","116"
"congruent","1","4","2","l","801","6","116"
"congruent","1","3","7","a","609","4","116"
"congruent","1","1","4","l","623","5","116"
"congruent","1","1","3","l","587","4","116"
"congruent","1","3","2","l","619","5","116"
"incongruent","1","3","7","l","579","4","116"
"congruent","1","3","6","a","563","3","116"
"congruent","1","1","3","a","657","2","116"
"congruent","1","4","7","a","623","3","116"
"incongruent","1","1","2","a","498","3","116"
"congruent","1","2","4","l","670","6","116"
"congruent","1","3","6","a","612","3","116"
"incongruent","1","1","4","l","770","3","116"
"congruent","1","3","5","a","608","2","116"
"congruent","1","4","6","a","528","2","116"
"incongruent","1","1","5","l","593","4","116"
"incongruent","1","3","3","a","817","6","116"
"incongruent","1","3","7","l","558","4","116"
"congruent","1","1","2","l","704","3","116"
"incongruent","1","1","2","a","723","3","116"
"congruent","1","4","8","a","563","4","116"
"incongruent","1","3","5","l","621","2","116"
"congruent","1","2","4","a","818","2","116"
"incongruent","1","3","3","a","561","6","116"
"incongruent","1","2","4","l","787","2","116"
"incongruent","1","1","4","l","656","3","116"
"incongruent","1","4","2","a","766","6","116"
"congruent","1","1","4","a","766","3","116"
"incongruent","1","1","3","l","703","2","116"
"incongruent","1","1","3","l","577","2","116"
"congruent","1","3","3","l","673","6","116"
"congruent","1","3","5","a","652","2","116"
"incongruent","1","3","6","l","769","3","116"
"incongruent","1","3","6","l","672","3","116"
"congruent","1","1","5","a","735","4","116"
"congruent","1","2","6","a","720","4","116"
"incongruent","1","2","2","a","865","4","116"
"incongruent","1","4","6","l","572","2","116"
"incongruent","1","2","4","a","735","6","116"
"incongruent","1","2","3","a","666","5","116"
"incongruent","1","4","3","a","673","7","116"
"incongruent","1","1","3","a","670","4","116"
"incongruent","1","4","4","a","752","8","116"
"incongruent","1","1","4","a","771","5","116"
"incongruent","1","4","4","a","683","8","116"
"congruent","1","4","2","l","750","6","116"
"congruent","1","4","6","a","686","2","116"
"congruent","1","4","4","l","690","8","116"
"congruent","1","4","8","a","684","4","116"
"congruent","1","1","3","a","592","2","116"
"incongruent","1","2","6","l","704","4","116"
"congruent","1","2","2","l","640","4","116"
"incongruent","1","4","8","l","544","4","116"
"congruent","1","1","2","l","560","3","116"
"congruent","1","1","4","l","594","5","116"
"incongruent","1","2","6","l","576","4","116"
"incongruent","1","2","3","a","527","5","116"
"congruent","1","2","5","a","563","3","116"
