"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","5","l","609","3","2"
"congruent","1","4","8","a","513","4","2"
"incongruent","1","4","7","l","513","3","2"
"incongruent","1","3","2","a","416","5","2"
"incongruent","1","4","3","a","585","7","2"
"congruent","1","3","7","a","473","4","2"
"incongruent","1","3","7","l","538","4","2"
"incongruent","1","3","2","a","505","5","2"
"congruent","1","2","5","a","473","3","2"
"congruent","1","4","6","a","577","2","2"
"incongruent","1","4","2","a","682","6","2"
"incongruent","1","1","3","l","418","2","2"
"incongruent","1","2","6","l","496","4","2"
"congruent","1","4","6","a","344","2","2"
"congruent","1","4","3","l","537","7","2"
"incongruent","1","2","2","a","392","4","2"
"congruent","1","2","6","a","518","4","2"
"congruent","1","4","3","l","377","7","2"
"congruent","1","1","4","l","728","5","2"
"congruent","1","1","5","a","569","4","2"
"incongruent","1","3","5","l","369","2","2"
"congruent","1","3","2","l","696","5","2"
"congruent","1","2","3","l","496","5","2"
"congruent","1","2","4","a","496","2","2"
"congruent","1","1","4","a","529","3","2"
"incongruent","1","1","2","a","498","3","2"
"congruent","1","4","2","l","577","6","2"
"incongruent","1","3","3","a","464","6","2"
"congruent","1","1","5","a","489","4","2"
"incongruent","1","1","4","l","616","3","2"
"congruent","1","2","4","l","545","6","2"
"congruent","1","3","3","l","360","6","2"
"congruent","1","2","6","a","465","4","2"
"congruent","1","2","2","l","544","4","2"
"incongruent","1","2","4","l","1201","2","2"
"congruent","1","2","4","l","945","6","2"
"incongruent","1","1","3","l","1737","2","2"
"congruent","1","3","7","a","489","4","2"
