"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","5","a","451","4","1"
"congruent","1","2","3","l","427","5","1"
"congruent","1","4","4","l","457","8","1"
"congruent","1","4","6","a","413","2","1"
"incongruent","1","2","2","a","593","4","1"
"incongruent","1","3","4","a","605","7","1"
"incongruent","1","4","2","a","431","6","1"
"incongruent","1","1","4","a","406","5","1"
"incongruent","1","1","2","a","532","3","1"
"congruent","1","2","4","l","545","6","1"
"congruent","1","2","6","a","493","4","1"
"congruent","1","4","3","l","372","7","1"
"congruent","1","3","5","a","453","2","1"
"incongruent","1","1","3","a","460","4","1"
"incongruent","1","2","4","a","459","6","1"
"incongruent","1","1","4","l","502","3","1"
"incongruent","1","2","4","l","459","2","1"
"incongruent","1","2","5","l","589","3","1"
"congruent","1","4","2","l","410","6","1"
"congruent","1","1","4","a","454","3","1"
"incongruent","1","3","6","l","403","3","1"
"incongruent","1","4","3","a","347","7","1"
"congruent","1","3","4","l","342","7","1"
"congruent","1","3","4","l","460","7","1"
"congruent","1","3","7","a","400","4","1"
"incongruent","0","3","4","l","427","7","1"
"congruent","1","2","2","l","579","4","1"
"congruent","1","4","6","a","467","2","1"
"congruent","1","1","3","l","645","4","1"
"incongruent","1","3","2","a","485","5","1"
"incongruent","1","4","8","l","439","4","1"
"incongruent","1","3","6","l","603","3","1"
"congruent","1","2","6","a","621","4","1"
"incongruent","1","3","7","l","501","4","1"
"congruent","1","1","4","a","444","3","1"
"congruent","1","1","2","l","418","3","1"
"congruent","1","1","3","a","394","2","1"
"incongruent","1","2","2","a","492","4","1"
"congruent","1","4","7","a","485","3","1"
"congruent","1","3","3","l","508","6","1"
"congruent","1","4","7","a","386","3","1"
"congruent","1","2","4","l","515","6","1"
"congruent","1","4","4","l","716","8","1"
"congruent","1","4","8","a","435","4","1"
"congruent","1","3","3","l","449","6","1"
"congruent","1","1","3","a","412","2","1"
"incongruent","1","4","6","l","418","2","1"
"incongruent","1","4","7","l","540","3","1"
"incongruent","1","1","2","a","493","3","1"
"incongruent","1","2","4","a","515","6","1"
"congruent","1","3","6","a","618","3","1"
"congruent","1","3","6","a","403","3","1"
"congruent","1","2","5","a","490","3","1"
"incongruent","1","3","7","l","461","4","1"
"incongruent","1","2","5","l","615","3","1"
"congruent","1","2","4","a","422","2","1"
"congruent","1","1","5","a","435","4","1"
"congruent","1","4","8","a","489","4","1"
"congruent","1","1","3","l","467","4","1"
"incongruent","1","1","5","l","473","4","1"
"incongruent","1","4","7","l","874","3","1"
"congruent","1","3","5","a","433","2","1"
"incongruent","1","3","3","a","481","6","1"
"incongruent","1","3","3","a","434","6","1"
"incongruent","1","4","6","l","466","2","1"
"congruent","1","4","3","l","538","7","1"
"incongruent","1","2","4","l","515","2","1"
"incongruent","1","2","3","a","436","5","1"
"incongruent","1","2","6","l","508","4","1"
"incongruent","1","3","5","l","666","2","1"
"incongruent","1","1","5","l","483","4","1"
"congruent","1","3","2","l","573","5","1"
"incongruent","1","4","3","a","381","7","1"
"incongruent","1","4","8","l","466","4","1"
"incongruent","1","1","4","a","379","5","1"
"incongruent","1","4","4","a","477","8","1"
"incongruent","1","2","3","a","411","5","1"
"congruent","1","3","2","l","393","5","1"
"congruent","1","4","2","l","464","6","1"
"congruent","1","3","7","a","457","4","1"
"incongruent","1","1","3","a","419","4","1"
"congruent","1","2","2","l","484","4","1"
"incongruent","1","3","2","a","379","5","1"
"congruent","1","2","4","a","465","2","1"
"congruent","1","2","3","l","435","5","1"
"congruent","1","1","2","l","489","3","1"
"congruent","1","1","4","l","434","5","1"
"incongruent","1","1","3","l","610","2","1"
