"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","1","3","l","632","2","1"
"incongruent","1","4","4","a","618","8","1"
"incongruent","1","3","4","a","930","7","1"
"congruent","1","3","7","a","889","4","1"
"incongruent","1","1","4","l","513","3","1"
"incongruent","1","3","6","l","705","3","1"
"congruent","1","1","4","a","545","3","1"
"congruent","1","1","5","a","769","4","1"
"incongruent","1","4","7","l","609","3","1"
"incongruent","0","2","4","a","553","2","1"
"congruent","1","1","3","l","663","4","1"
"incongruent","1","1","4","a","625","5","1"
"incongruent","1","1","3","a","1505","4","1"
"congruent","1","4","4","l","608","8","1"
"congruent","1","4","8","a","514","4","1"
"congruent","1","4","2","l","570","6","1"
"incongruent","1","3","3","a","648","6","1"
"incongruent","1","3","6","l","617","3","1"
"congruent","1","1","4","l","807","5","1"
"incongruent","1","4","7","l","729","3","1"
"congruent","1","2","6","a","585","4","1"
"congruent","1","3","7","a","825","4","1"
"congruent","1","3","5","a","553","2","1"
"incongruent","1","1","5","l","665","4","1"
"incongruent","1","4","8","l","553","4","1"
"congruent","1","4","3","l","602","7","1"
"congruent","1","2","2","l","689","4","1"
"incongruent","1","2","6","l","623","4","1"
"congruent","1","2","4","l","655","6","1"
"incongruent","1","1","5","l","665","4","1"
"congruent","1","3","5","a","568","2","1"
"congruent","1","2","6","a","665","4","1"
"congruent","1","1","2","l","617","3","1"
"incongruent","1","1","4","l","649","3","1"
"congruent","1","2","3","l","601","5","1"
"incongruent","1","4","3","a","1193","7","1"
"congruent","1","2","3","l","494","5","1"
"congruent","1","4","7","a","553","3","1"
"incongruent","1","3","4","a","713","7","1"
"congruent","1","1","4","l","721","5","1"
"incongruent","1","3","2","a","586","5","1"
"incongruent","1","3","5","l","504","2","1"
"congruent","1","1","3","a","408","2","1"
"congruent","1","1","5","a","649","4","1"
"congruent","1","3","3","l","601","6","1"
"congruent","1","1","3","a","455","2","1"
"incongruent","1","2","3","a","625","5","1"
"incongruent","1","4","4","a","799","8","1"
"congruent","1","3","4","l","505","7","1"
"congruent","1","2","2","l","537","4","1"
"congruent","1","3","2","l","792","5","1"
"incongruent","1","3","7","l","904","4","1"
"incongruent","1","2","5","l","721","3","1"
"congruent","1","3","2","l","577","5","1"
"congruent","1","4","6","a","553","2","1"
"congruent","1","1","2","l","465","3","1"
"incongruent","1","1","3","a","425","4","1"
"congruent","1","4","2","l","496","6","1"
"incongruent","1","2","3","a","408","5","1"
"incongruent","1","2","6","l","479","4","1"
"congruent","1","2","5","a","464","3","1"
"incongruent","1","2","4","a","704","6","1"
"incongruent","1","4","2","a","753","6","1"
"incongruent","1","3","2","a","1057","5","1"
"congruent","1","3","6","a","679","3","1"
"incongruent","1","3","5","l","785","2","1"
"incongruent","1","1","2","a","584","3","1"
"congruent","1","3","3","l","530","6","1"
"incongruent","1","2","2","a","672","4","1"
"congruent","1","2","4","a","662","2","1"
"incongruent","1","4","3","a","737","7","1"
